LocusID	GOterm	GOdesc	Ontology
Solyc06g071300	GO:0046983	protein dimerization activity	MF
Solyc06g071330	GO:0016020	membrane	CC
Solyc06g071330	GO:0022857	transmembrane transporter activity	MF
Solyc06g071330	GO:0055085	transmembrane transport	BP
Solyc06g071350	GO:0003682	chromatin binding	MF
Solyc06g071390	GO:0006406	mRNA export from nucleus	BP
Solyc06g071390	GO:0008541	"proteasome regulatory particle	 lid subcomplex"	CC
Solyc06g071390	GO:0043248	proteasome assembly	BP
Solyc06g071400	GO:0016021	integral component of membrane	CC
Solyc06g071410	GO:0004672	protein kinase activity	MF
Solyc06g071410	GO:0006468	protein phosphorylation	BP
Solyc06g071430	GO:0005515	protein binding	MF
Solyc06g071460	GO:0003723	RNA binding	MF
Solyc06g071480	GO:0003677	DNA binding	MF
Solyc06g071480	GO:0006355	regulation of DNA-templated transcription	BP
Solyc06g071500	GO:0006820	monoatomic anion transport	BP
Solyc06g071500	GO:0016021	integral component of membrane	CC
Solyc06g071510	GO:0016788	"hydrolase activity	 acting on ester bonds"	MF
Solyc06g071530	GO:0003735	structural constituent of ribosome	MF
Solyc06g071530	GO:0005622	intracellular anatomical structure	CC
Solyc06g071530	GO:0005840	ribosome	CC
Solyc06g071530	GO:0006412	translation	BP
Solyc06g071550	GO:0016757	glycosyltransferase activity	MF
Solyc06g071560	GO:0005515	protein binding	MF
Solyc06g071570	GO:0016020	membrane	CC
Solyc06g071570	GO:0022857	transmembrane transporter activity	MF
Solyc06g071570	GO:0055085	transmembrane transport	BP
Solyc06g071620	GO:0003676	nucleic acid binding	MF
Solyc06g071620	GO:0005524	ATP binding	MF
Solyc06g071640	GO:0016846	carbon-sulfur lyase activity	MF
Solyc06g071700	GO:0005507	copper ion binding	MF
Solyc06g071700	GO:0008131	primary amine oxidase activity	MF
Solyc06g071700	GO:0009308	amine metabolic process	BP
Solyc06g071700	GO:0048038	quinone binding	MF
Solyc06g071700	GO:0055114	oxidoreductase process	MF
Solyc06g071750	GO:0005515	protein binding	MF
Solyc06g071770	GO:0005515	protein binding	MF
Solyc06g071790	GO:0003924	GTPase activity	MF
Solyc06g071790	GO:0005525	GTP binding	MF
Solyc06g071800	GO:0004672	protein kinase activity	MF
Solyc06g071800	GO:0005524	ATP binding	MF
Solyc06g071800	GO:0006468	protein phosphorylation	BP
Solyc06g071810	GO:0004672	protein kinase activity	MF
Solyc06g071810	GO:0005524	ATP binding	MF
Solyc06g071810	GO:0006468	protein phosphorylation	BP
Solyc06g071820	GO:0003712	transcription coregulator activity	MF
Solyc06g071820	GO:0004402	histone acetyltransferase activity	MF
Solyc06g071820	GO:0005634	nucleus	CC
Solyc06g071820	GO:0006355	regulation of DNA-templated transcription	BP
Solyc06g071820	GO:0008270	zinc ion binding	MF
Solyc06g071830	GO:0003712	transcription coregulator activity	MF
Solyc06g071830	GO:0004402	histone acetyltransferase activity	MF
Solyc06g071830	GO:0005634	nucleus	CC
Solyc06g071830	GO:0006355	regulation of DNA-templated transcription	BP
Solyc06g071830	GO:0008270	zinc ion binding	MF
Solyc06g071850	GO:0005515	protein binding	MF
Solyc06g071860	GO:0046872	metal ion binding	MF
Solyc06g071870	GO:0003735	structural constituent of ribosome	MF
Solyc06g071870	GO:0005840	ribosome	CC
Solyc06g071870	GO:0006412	translation	BP
Solyc06g071880	GO:0003735	structural constituent of ribosome	MF
Solyc06g071880	GO:0005840	ribosome	CC
Solyc06g071880	GO:0006412	translation	BP
Solyc06g071890	GO:0005743	mitochondrial inner membrane	CC
Solyc06g071890	GO:0006850	mitochondrial pyruvate transmembrane transport	BP
Solyc06g071940	GO:0016747	"acyltransferase activity	 transferring groups other than amino-acyl groups"	MF
Solyc06g071980	GO:0005524	ATP binding	MF
Solyc06g072000	GO:0005524	ATP binding	MF
Solyc06g072050	GO:0005515	protein binding	MF
Solyc06g072090	GO:0016020	membrane	CC
Solyc06g072100	GO:0016020	membrane	CC
Solyc06g072120	GO:0003735	structural constituent of ribosome	MF
Solyc06g072120	GO:0005622	intracellular anatomical structure	CC
Solyc06g072120	GO:0005840	ribosome	CC
Solyc06g072120	GO:0006412	translation	BP
Solyc06g072140	GO:0016787	hydrolase activity	MF
Solyc06g072145	GO:0008270	zinc ion binding	MF
Solyc06g072160	GO:0055114	oxidoreductase process	MF
Solyc06g072210	GO:0004866	endopeptidase inhibitor activity	MF
Solyc06g072220	GO:0004866	endopeptidase inhibitor activity	MF
Solyc06g072230	GO:0004866	endopeptidase inhibitor activity	MF
Solyc06g072250	GO:0008168	methyltransferase activity	MF
Solyc06g072270	GO:0061630	ubiquitin protein ligase activity	MF
Solyc06g072290	GO:0003779	actin binding	MF
Solyc06g072300	GO:0003676	nucleic acid binding	MF
Solyc06g072310	GO:0008289	lipid binding	MF
Solyc06g072320	GO:0009058	biosynthetic process	BP
Solyc06g072320	GO:0030170	pyridoxal phosphate binding	MF
Solyc06g072340	GO:0004672	protein kinase activity	MF
Solyc06g072340	GO:0005524	ATP binding	MF
Solyc06g072340	GO:0006468	protein phosphorylation	BP
Solyc06g072380	GO:0004371	glycerone kinase activity	MF
Solyc06g072380	GO:0006071	glycerol metabolic process	BP
Solyc06g072420	GO:0016787	hydrolase activity	MF
Solyc06g072430	GO:0051087	chaperone binding	MF
Solyc06g072480	GO:0003677	DNA binding	MF
Solyc06g072480	GO:0005634	nucleus	CC
Solyc06g072490	GO:0003735	structural constituent of ribosome	MF
Solyc06g072490	GO:0005840	ribosome	CC
Solyc06g072490	GO:0006412	translation	BP
Solyc06g072520	GO:0046983	protein dimerization activity	MF
Solyc06g072620	GO:0016021	integral component of membrane	CC
Solyc06g072630	GO:0016021	integral component of membrane	CC
Solyc06g072640	GO:0016021	integral component of membrane	CC
Solyc06g072650	GO:0009733	response to auxin	BP
Solyc06g072690	GO:0008274	GO:0008274	
Solyc06g072690	GO:0033566	gamma-tubulin complex localization	BP
Solyc06g072700	GO:0030001	metal ion transport	BP
Solyc06g072700	GO:0046872	metal ion binding	MF
Solyc06g072710	GO:0003700	DNA-binding transcription factor activity	MF
Solyc06g072710	GO:0006352	DNA-templated transcription initiation	BP
Solyc06g072710	GO:0006355	regulation of DNA-templated transcription	BP
Solyc06g072720	GO:0046872	metal ion binding	MF
Solyc06g072750	GO:0003700	DNA-binding transcription factor activity	MF
Solyc06g072750	GO:0005634	nucleus	CC
Solyc06g072750	GO:0006355	regulation of DNA-templated transcription	BP
Solyc06g072750	GO:0043565	sequence-specific DNA binding	MF
Solyc06g072760	GO:0016020	membrane	CC
Solyc06g072770	GO:0003676	nucleic acid binding	MF
Solyc06g072800	GO:0005525	GTP binding	MF
Solyc06g072870	GO:0016758	hexosyltransferase activity	MF
Solyc06g072880	GO:0016758	hexosyltransferase activity	MF
Solyc06g072890	GO:0003677	DNA binding	MF
Solyc06g072900	GO:0003735	structural constituent of ribosome	MF
Solyc06g072900	GO:0005622	intracellular anatomical structure	CC
Solyc06g072900	GO:0005840	ribosome	CC
Solyc06g072900	GO:0006412	translation	BP
Solyc06g072910	GO:0015743	malate transport	BP
Solyc06g072920	GO:0015743	malate transport	BP
Solyc06g072960	GO:0005524	ATP binding	MF
Solyc06g072960	GO:0016887	ATP hydrolysis activity	MF
Solyc06g072980	GO:0006914	autophagy	BP
Solyc06g072980	GO:1990316	Atg1/ULK1 kinase complex	CC
Solyc06g073050	GO:0003677	DNA binding	MF
Solyc06g073050	GO:0006355	regulation of DNA-templated transcription	BP
Solyc06g073060	GO:0016787	hydrolase activity	MF
Solyc06g073070	GO:0030001	metal ion transport	BP
Solyc06g073070	GO:0046872	metal ion binding	MF
Solyc06g073080	GO:0016491	oxidoreductase activity	MF
Solyc06g073080	GO:0055114	oxidoreductase process	MF
Solyc06g073090	GO:0044238	primary metabolic process	BP
Solyc06g073100	GO:0016788	"hydrolase activity	 acting on ester bonds"	MF
Solyc06g073120	GO:0000469	cleavage involved in rRNA processing	BP
Solyc06g073150	GO:0005515	protein binding	MF
Solyc06g073155	GO:0009055	electron transfer activity	MF
Solyc06g073180	GO:0008270	zinc ion binding	MF
Solyc06g073230	GO:0008033	tRNA processing	BP
Solyc06g073230	GO:0017150	tRNA dihydrouridine synthase activity	MF
Solyc06g073230	GO:0050660	flavin adenine dinucleotide binding	MF
Solyc06g073230	GO:0055114	oxidoreductase process	MF
Solyc06g073260	GO:0003824	catalytic activity	MF
Solyc06g073260	GO:0050662	(OBSOLETE) coenzyme binding	
Solyc06g073270	GO:0016021	integral component of membrane	CC
Solyc06g073280	GO:0009058	biosynthetic process	BP
Solyc06g073280	GO:0030170	pyridoxal phosphate binding	MF
Solyc06g073300	GO:0003735	structural constituent of ribosome	MF
Solyc06g073300	GO:0005622	intracellular anatomical structure	CC
Solyc06g073300	GO:0005840	ribosome	CC
Solyc06g073300	GO:0006412	translation	BP
Solyc06g073310	GO:0003735	structural constituent of ribosome	MF
Solyc06g073310	GO:0005840	ribosome	CC
Solyc06g073310	GO:0006412	translation	BP
Solyc06g073310	GO:0019843	rRNA binding	MF
Solyc06g073330	GO:0000166	nucleotide binding	MF
Solyc06g073330	GO:0004812	aminoacyl-tRNA ligase activity	MF
Solyc06g073330	GO:0005524	ATP binding	MF
Solyc06g073330	GO:0006418	tRNA aminoacylation for protein translation	BP
Solyc06g073350	GO:0004672	protein kinase activity	MF
Solyc06g073350	GO:0005524	ATP binding	MF
Solyc06g073350	GO:0006468	protein phosphorylation	BP
Solyc06g073370	GO:0003723	RNA binding	MF
Solyc06g073370	GO:0003735	structural constituent of ribosome	MF
Solyc06g073370	GO:0005622	intracellular anatomical structure	CC
Solyc06g073370	GO:0005840	ribosome	CC
Solyc06g073370	GO:0006412	translation	BP
Solyc06g073390	GO:0008318	protein prenyltransferase activity	MF
Solyc06g073390	GO:0018342	protein prenylation	BP
Solyc06g073400	GO:0003677	DNA binding	MF
Solyc06g073410	GO:0016021	integral component of membrane	CC
Solyc06g073410	GO:0016485	protein processing	BP
Solyc06g073410	GO:0043085	positive regulation of catalytic activity	BP
Solyc06g073420	GO:0016021	integral component of membrane	CC
Solyc06g073420	GO:0022857	transmembrane transporter activity	MF
Solyc06g073420	GO:0055085	transmembrane transport	BP
Solyc06g073430	GO:0003735	structural constituent of ribosome	MF
Solyc06g073430	GO:0005622	intracellular anatomical structure	CC
Solyc06g073430	GO:0005840	ribosome	CC
Solyc06g073430	GO:0006412	translation	BP
Solyc06g073460	GO:0004602	glutathione peroxidase activity	MF
Solyc06g073460	GO:0006979	response to oxidative stress	BP
Solyc06g073460	GO:0055114	oxidoreductase process	MF
Solyc06g073470	GO:0003824	catalytic activity	MF
Solyc06g073470	GO:0051536	iron-sulfur cluster binding	MF
Solyc06g073480	GO:0005515	protein binding	MF
Solyc06g073510	GO:0000808	origin recognition complex	CC
Solyc06g073510	GO:0005634	nucleus	CC
Solyc06g073510	GO:0006260	DNA replication	BP
Solyc06g073520	GO:0016021	integral component of membrane	CC
Solyc06g073520	GO:0022857	transmembrane transporter activity	MF
Solyc06g073520	GO:0055085	transmembrane transport	BP
Solyc06g073530	GO:0003676	nucleic acid binding	MF
Solyc06g073540	GO:0003676	nucleic acid binding	MF
Solyc06g073570	GO:0005506	iron ion binding	MF
Solyc06g073570	GO:0016705	"oxidoreductase activity	 acting on paired donors	 with incorporation or reduction of molecular oxygen"	MF
Solyc06g073570	GO:0020037	heme binding	MF
Solyc06g073570	GO:0055114	oxidoreductase process	MF
Solyc06g073587	GO:0004869	cysteine-type endopeptidase inhibitor activity	MF
Solyc06g073590	GO:0015267	channel activity	MF
Solyc06g073590	GO:0016020	membrane	CC
Solyc06g073590	GO:0055085	transmembrane transport	BP
Solyc06g073610	GO:0005634	nucleus	CC
Solyc06g073615	GO:0006777	Mo-molybdopterin cofactor biosynthetic process	BP
Solyc06g073630	GO:0004672	protein kinase activity	MF
Solyc06g073630	GO:0005524	ATP binding	MF
Solyc06g073630	GO:0006468	protein phosphorylation	BP
Solyc06g073650	GO:0005515	protein binding	MF
Solyc06g073670	GO:0008270	zinc ion binding	MF
Solyc06g073710	GO:0004553	"hydrolase activity	 hydrolyzing O-glycosyl compounds"	MF
Solyc06g073710	GO:0005975	carbohydrate metabolic process	BP
Solyc06g073720	GO:0005634	nucleus	CC
Solyc06g073730	GO:0005634	nucleus	CC
Solyc06g073740	GO:0004553	"hydrolase activity	 hydrolyzing O-glycosyl compounds"	MF
Solyc06g073740	GO:0005975	carbohydrate metabolic process	BP
Solyc06g073750	GO:0004553	"hydrolase activity	 hydrolyzing O-glycosyl compounds"	MF
Solyc06g073750	GO:0005975	carbohydrate metabolic process	BP
Solyc06g073760	GO:0004553	"hydrolase activity	 hydrolyzing O-glycosyl compounds"	MF
Solyc06g073760	GO:0005975	carbohydrate metabolic process	BP
Solyc06g073780	GO:0005515	protein binding	MF
Solyc06g073780	GO:0005524	ATP binding	MF
Solyc06g073780	GO:0005694	chromosome	CC
Solyc06g073780	GO:0051276	chromosome organization	BP
Solyc06g073790	GO:0003735	structural constituent of ribosome	MF
Solyc06g073790	GO:0005622	intracellular anatomical structure	CC
Solyc06g073790	GO:0005840	ribosome	CC
Solyc06g073790	GO:0006412	translation	BP
Solyc06g073800	GO:0003735	structural constituent of ribosome	MF
Solyc06g073800	GO:0005622	intracellular anatomical structure	CC
Solyc06g073800	GO:0005840	ribosome	CC
Solyc06g073800	GO:0006412	translation	BP
Solyc06g073820	GO:0016579	protein deubiquitination	BP
Solyc06g073820	GO:0036459	GO:0036459	
Solyc06g073830	GO:0005509	calcium ion binding	MF
Solyc06g073840	GO:0005515	protein binding	MF
Solyc06g073870	GO:0006352	DNA-templated transcription initiation	BP
Solyc06g073870	GO:0030880	RNA polymerase complex	CC
Solyc06g073910	GO:0009058	biosynthetic process	BP
Solyc06g073910	GO:0016844	strictosidine synthase activity	MF
Solyc06g073920	GO:0007275	multicellular organism development	BP
Solyc06g073930	GO:0016579	protein deubiquitination	BP
Solyc06g073930	GO:0036459	GO:0036459	
Solyc06g073960	GO:0016787	hydrolase activity	MF
Solyc06g073970	GO:0008375	acetylglucosaminyltransferase activity	MF
Solyc06g073970	GO:0016020	membrane	CC
Solyc06g073980	GO:0003677	DNA binding	MF
Solyc06g074010	GO:0003700	DNA-binding transcription factor activity	MF
Solyc06g074010	GO:0005667	transcription regulator complex	CC
Solyc06g074010	GO:0006355	regulation of DNA-templated transcription	BP
Solyc06g074070	GO:0004672	protein kinase activity	MF
Solyc06g074070	GO:0005524	ATP binding	MF
Solyc06g074070	GO:0006468	protein phosphorylation	BP
Solyc06g074090	GO:0016020	membrane	CC
Solyc06g074100	GO:0015743	malate transport	BP
Solyc06g074120	GO:0003677	DNA binding	MF
Solyc06g074120	GO:0006355	regulation of DNA-templated transcription	BP
Solyc06g074140	GO:0004842	ubiquitin-protein transferase activity	MF
Solyc06g074140	GO:0016567	protein ubiquitination	BP
Solyc06g074150	GO:0005515	protein binding	MF
Solyc06g074160	GO:0003677	DNA binding	MF
Solyc06g074170	GO:0003677	DNA binding	MF
Solyc06g074170	GO:0006355	regulation of DNA-templated transcription	BP
Solyc06g074180	GO:0005506	iron ion binding	MF
Solyc06g074180	GO:0016705	"oxidoreductase activity	 acting on paired donors	 with incorporation or reduction of molecular oxygen"	MF
Solyc06g074180	GO:0020037	heme binding	MF
Solyc06g074180	GO:0055114	oxidoreductase process	MF
Solyc06g074210	GO:0000290	deadenylation-dependent decapping of nuclear-transcribed mRNA	BP
Solyc06g074210	GO:0008047	enzyme activator activity	MF
Solyc06g074210	GO:0043085	positive regulation of catalytic activity	BP
Solyc06g074310	GO:0016021	integral component of membrane	CC
Solyc06g074320	GO:0006351	DNA-templated transcription	BP
Solyc06g074320	GO:0043565	sequence-specific DNA binding	MF
Solyc06g074370	GO:0006486	protein glycosylation	BP
Solyc06g074370	GO:0008373	sialyltransferase activity	MF
Solyc06g074420	GO:0005506	iron ion binding	MF
Solyc06g074420	GO:0016705	"oxidoreductase activity	 acting on paired donors	 with incorporation or reduction of molecular oxygen"	MF
Solyc06g074420	GO:0020037	heme binding	MF
Solyc06g074420	GO:0055114	oxidoreductase process	MF
Solyc06g074480	GO:0004672	protein kinase activity	MF
Solyc06g074480	GO:0005524	ATP binding	MF
Solyc06g074480	GO:0006468	protein phosphorylation	BP
Solyc06g074530	GO:0004664	prephenate dehydratase activity	MF
Solyc06g074530	GO:0009094	L-phenylalanine biosynthetic process	BP
Solyc06g074540	GO:0005576	extracellular region	CC
Solyc06g074540	GO:0008083	growth factor activity	MF
Solyc06g074540	GO:0008283	cell population proliferation	BP
Solyc06g074650	GO:0006886	intracellular protein transport	BP
Solyc06g074650	GO:0016192	vesicle-mediated transport	BP
Solyc06g074650	GO:0030117	membrane coat	CC
Solyc06g074670	GO:0003824	catalytic activity	MF
Solyc06g074670	GO:0050662	(OBSOLETE) coenzyme binding	
Solyc06g074680	GO:0006629	lipid metabolic process	BP
Solyc06g074680	GO:0008374	O-acyltransferase activity	MF
Solyc06g074700	GO:0004672	protein kinase activity	MF
Solyc06g074700	GO:0005524	ATP binding	MF
Solyc06g074700	GO:0006468	protein phosphorylation	BP
Solyc06g074710	GO:0016747	"acyltransferase activity	 transferring groups other than amino-acyl groups"	MF
Solyc06g074740	GO:0006886	intracellular protein transport	BP
Solyc06g074740	GO:0016192	vesicle-mediated transport	BP
Solyc06g074750	GO:0000786	nucleosome	CC
Solyc06g074750	GO:0003677	DNA binding	MF
Solyc06g074770	GO:0000151	ubiquitin ligase complex	CC
Solyc06g074770	GO:0006511	ubiquitin-dependent protein catabolic process	BP
Solyc06g074770	GO:0016567	protein ubiquitination	BP
Solyc06g074770	GO:0034450	ubiquitin-ubiquitin ligase activity	MF
Solyc06g074780	GO:0000786	nucleosome	CC
Solyc06g074780	GO:0003677	DNA binding	MF
Solyc06g074790	GO:0000786	nucleosome	CC
Solyc06g074790	GO:0003677	DNA binding	MF
Solyc06g074810	GO:0000184	"nuclear-transcribed mRNA catabolic process	 nonsense-mediated decay"	BP
Solyc06g074820	GO:0015267	channel activity	MF
Solyc06g074820	GO:0016020	membrane	CC
Solyc06g074820	GO:0055085	transmembrane transport	BP
Solyc06g074840	GO:0007034	vacuolar transport	BP
Solyc06g074850	GO:0004185	serine-type carboxypeptidase activity	MF
Solyc06g074850	GO:0006508	proteolysis	BP
Solyc06g074860	GO:0005515	protein binding	MF
Solyc06g074890	GO:0006457	protein folding	BP
Solyc06g074890	GO:0015031	protein transport	BP
Solyc06g074900	GO:0006457	protein folding	BP
Solyc06g074900	GO:0015031	protein transport	BP
Solyc06g074950	GO:0009733	response to auxin	BP
Solyc06g074980	GO:0005524	ATP binding	MF
Solyc06g074990	GO:0016021	integral component of membrane	CC
Solyc06g074990	GO:0055085	transmembrane transport	BP
Solyc06g075010	GO:0005524	ATP binding	MF
